GateV,DrainV,VssV,BodyV,VddV,DrainI,GateI,VssI,BodyI,VddI,TempK,GNDV
0.28,0.24,0,-0.3,0.8,3.6564e-07,1.454e-11,-3.6202e-07,-1.548e-11,-7e-13,100.0,0
0.3,0.24,0,-0.3,0.8,1.0995e-06,-1.5600000000000002e-12,-1.1007e-06,-1.484e-11,2.1000000000000001e-13,100.0,0
0.32,0.24,0,-0.3,0.8,3.1069000000000003e-06,5.420000000000001e-12,-3.1129000000000003e-06,-1.49e-11,-3.900000000000001e-13,100.0,0
0.34,0.24,0,-0.3,0.8,7.8444e-06,1.377e-11,-7.802900000000001e-06,-1.522e-11,-6.000000000000001e-14,100.0,0
0.36,0.24,0,-0.3,0.8,1.8624e-05,2.1590000000000003e-11,-1.86e-05,-1.4090000000000002e-11,6.3e-13,100.0,0
0.38,0.24,0,-0.3,0.8,4.117e-05,1.46e-11,-4.1202e-05,-1.3590000000000002e-11,-9.600000000000002e-13,100.0,0
0.4,0.24,0,-0.3,0.8,8.4982e-05,2.4340000000000003e-11,-8.4906e-05,-1.49e-11,-7.5e-13,100.0,0
0.42,0.24,0,-0.3,0.8,0.0001614,7.43e-12,-0.00016124,-1.473e-11,1.8000000000000004e-13,100.0,0
0.44,0.24,0,-0.3,0.8,0.000285,1.343e-11,-0.00028432,-1.388e-11,-1.6000000000000005e-13,100.0,0
0.46,0.24,0,-0.3,0.8,0.00046982,1.426e-11,-0.00046892,-1.333e-11,1.1000000000000001e-13,100.0,0
0.48,0.24,0,-0.3,0.8,0.00072388,-2.1000000000000001e-13,-0.00072322,-1.25e-11,6.400000000000001e-13,100.0,0
0.5,0.24,0,-0.3,0.8,0.00105318,1.3780000000000001e-11,-0.00105198,-1.331e-11,-5e-14,100.0,0
0.52,0.24,0,-0.3,0.8,0.0014568,2.595e-11,-0.0014556,-1.261e-11,3.4e-13,100.0,0
0.54,0.24,0,-0.3,0.8,0.0019298,4.700000000000001e-12,-0.0019292,-1.1550000000000001e-11,1.65e-12,100.0,0
0.56,0.24,0,-0.3,0.8,0.002466,2.1700000000000003e-11,-0.0024626,-1.137e-11,6.700000000000002e-13,100.0,0
0.58,0.24,0,-0.3,0.8,0.0030494,4.41e-11,-0.0030514,-1.108e-11,-6.6e-13,100.0,0
0.6,0.24,0,-0.3,0.8,0.0036804,6.546e-11,-0.0036796,-1.137e-11,-1.4200000000000002e-12,100.0,0
0.62,0.24,0,-0.3,0.8,0.0043376,5.821e-11,-0.004338,-1.015e-11,-1.0000000000000002e-14,100.0,0
0.64,0.24,0,-0.3,0.8,0.0050174,6.318000000000001e-11,-0.0050188,-1.079e-11,-1.5000000000000004e-13,100.0,0
0.66,0.24,0,-0.3,0.8,0.0057068,8.859e-11,-0.005704,-1.038e-11,2.4000000000000004e-13,100.0,0
0.68,0.24,0,-0.3,0.8,0.0063872,8.476000000000001e-11,-0.0063878,-8.25e-12,7e-13,100.0,0
0.7,0.24,0,-0.3,0.8,0.0070542,1.0128e-10,-0.0070544,-9.300000000000001e-12,4.7e-13,100.0,0
0.72,0.24,0,-0.3,0.8,0.0076972,1.366e-10,-0.0076984,-8.53e-12,-7.100000000000001e-13,100.0,0
0.74,0.24,0,-0.3,0.8,0.0083156,1.7831e-10,-0.0083146,-9.35e-12,-1.41e-12,100.0,0
0.76,0.24,0,-0.3,0.8,0.0088938,1.9793e-10,-0.008888,-8.55e-12,-7e-14,100.0,0
0.78,0.24,0,-0.3,0.8,0.0094276,2.0932e-10,-0.0094258,-8.470000000000002e-12,5.7e-13,100.0,0
0.8,0.24,0,-0.3,0.8,0.0099228,2.5415e-10,-0.0099214,-6.5800000000000014e-12,2.8e-13,100.0,0
0.0,0.26,0,-0.3,0.8,2.2790000000000003e-11,1.446e-11,-9.790000000000003e-12,-2.094e-11,-2.1000000000000001e-13,100.0,0
0.02,0.26,0,-0.3,0.8,2.174e-11,-6.500000000000002e-13,-1.517e-11,-2.072e-11,-7.900000000000001e-13,100.0,0
0.04,0.26,0,-0.3,0.8,1.894e-11,7.200000000000001e-12,-8.100000000000001e-13,-2.0860000000000003e-11,-1.2800000000000002e-12,100.0,0
0.06,0.26,0,-0.3,0.8,2.151e-11,7.32e-12,2.52e-12,-1.971e-11,-2.6e-13,100.0,0
0.08,0.26,0,-0.3,0.8,1.9350000000000003e-11,4.47e-12,7.5e-12,-1.837e-11,-9e-14,100.0,0
0.1,0.26,0,-0.3,0.8,2.5760000000000003e-11,-6.81e-12,-5.08e-12,-1.856e-11,-1.3e-13,100.0,0
0.12,0.26,0,-0.3,0.8,3.671e-11,-5.200000000000001e-12,-1.9750000000000003e-11,-1.876e-11,5.300000000000002e-13,100.0,0
0.14,0.26,0,-0.3,0.8,8.34e-11,-1.096e-11,-7.85e-11,-1.9530000000000003e-11,-9e-14,100.0,0
0.16,0.26,0,-0.3,0.8,2.586e-10,1.22e-12,-2.5029e-10,-1.94e-11,-3.5e-13,100.0,0
0.18,0.26,0,-0.3,0.8,8.7972e-10,6.09e-12,-8.762300000000001e-10,-1.867e-11,-1.31e-12,100.0,0
0.2,0.26,0,-0.3,0.8,3.2497e-09,1.69e-12,-3.2334e-09,-1.838e-11,3.5e-13,100.0,0
0.22,0.26,0,-0.3,0.8,1.1579e-08,5.33e-12,-1.15624e-08,-1.906e-11,1.7e-13,100.0,0
0.24,0.26,0,-0.3,0.8,4.0151399999999995e-08,-8.61e-12,-4.01726e-08,-1.8820000000000003e-11,-3.7000000000000004e-13,100.0,0
0.26,0.26,0,-0.3,0.8,1.3076e-07,-1.27e-11,-1.303e-07,-1.784e-11,4.1e-13,100.0,0
0.28,0.26,0,-0.3,0.8,4.1026e-07,7.590000000000001e-12,-4.189e-07,-1.885e-11,-4.4000000000000004e-13,100.0,0
0.3,0.26,0,-0.3,0.8,1.2483000000000002e-06,1.617e-11,-1.2461e-06,-1.8620000000000003e-11,-1.4400000000000001e-12,100.0,0
0.32,0.26,0,-0.3,0.8,3.4256000000000003e-06,2.049e-11,-3.4132e-06,-1.838e-11,-1.3000000000000001e-12,100.0,0
0.34,0.26,0,-0.3,0.8,8.631100000000001e-06,1.2770000000000002e-11,-8.638300000000002e-06,-1.824e-11,-6.3e-13,100.0,0
0.36,0.26,0,-0.3,0.8,2.0542e-05,2.9400000000000004e-12,-2.0454e-05,-1.79e-11,3.0000000000000005e-14,100.0,0
0.38,0.26,0,-0.3,0.8,4.4862e-05,2.26e-12,-4.4688e-05,-1.582e-11,5.500000000000001e-13,100.0,0
0.4,0.26,0,-0.3,0.8,9.1876e-05,-1.028e-11,-9.1632e-05,-1.741e-11,9.8e-13,100.0,0
0.42,0.26,0,-0.3,0.8,0.00017342,7.26e-12,-0.00017332,-1.783e-11,-1.51e-12,100.0,0
0.44,0.26,0,-0.3,0.8,0.00030454,1.5940000000000002e-11,-0.00030434,-1.7310000000000003e-11,7e-14,100.0,0
0.46,0.26,0,-0.3,0.8,0.0004976,-5.000000000000001e-12,-0.00049758,-1.706e-11,7.200000000000002e-13,100.0,0
0.48,0.26,0,-0.3,0.8,0.00076272,6.96e-12,-0.00076096,-1.6160000000000002e-11,5.9e-13,100.0,0
0.5,0.26,0,-0.3,0.8,0.00110222,1.9840000000000003e-11,-0.00110192,-1.5470000000000003e-11,2.1000000000000001e-13,100.0,0
0.52,0.26,0,-0.3,0.8,0.001521,2.175e-11,-0.0015196,-1.5050000000000002e-11,-1.6000000000000005e-13,100.0,0
0.54,0.26,0,-0.3,0.8,0.0020058,3.7e-11,-0.0020042,-1.6360000000000002e-11,-8.7e-13,100.0,0
0.56,0.26,0,-0.3,0.8,0.0025568,4.355e-11,-0.0025576,-1.433e-11,-3.1000000000000004e-13,100.0,0
0.58,0.26,0,-0.3,0.8,0.0031598,2.943e-11,-0.0031606,-1.343e-11,1.04e-12,100.0,0
0.6,0.26,0,-0.3,0.8,0.0038082,2.8420000000000004e-11,-0.0038076,-1.25e-11,1.4e-12,100.0,0
0.62,0.26,0,-0.3,0.8,0.004485,4.9840000000000006e-11,-0.0044858,-1.337e-11,-5.800000000000002e-13,100.0,0
0.64,0.26,0,-0.3,0.8,0.005191,8.8e-11,-0.005188,-1.274e-11,-1.7100000000000002e-12,100.0,0
0.66,0.26,0,-0.3,0.8,0.0059058,9.128e-11,-0.0059086,-1.264e-11,-5.7e-13,100.0,0
0.68,0.26,0,-0.3,0.8,0.0066228,8.452000000000001e-11,-0.0066238,-1.107e-11,8.600000000000001e-13,100.0,0
0.7,0.26,0,-0.3,0.8,0.0073266,1.0081e-10,-0.0073246,-1.099e-11,9.4e-13,100.0,0
0.72,0.26,0,-0.3,0.8,0.0080152,1.2533000000000002e-10,-0.0080162,-1.094e-11,5e-14,100.0,0
0.74,0.26,0,-0.3,0.8,0.008681,1.5571000000000002e-10,-0.008679,-9.11e-12,4.600000000000002e-13,100.0,0
0.76,0.26,0,-0.3,0.8,0.009309,1.6823000000000002e-10,-0.0093112,-9.23e-12,7.5e-13,100.0,0
0.78,0.26,0,-0.3,0.8,0.009904,2.0609e-10,-0.0099026,-9.48e-12,-1.9000000000000002e-13,100.0,0
0.8,0.26,0,-0.3,0.8,0.0104522,2.6978e-10,-0.0104476,-1.038e-11,-5.4e-13,100.0,0
0.0,0.28,0,-0.3,0.8,2.4320000000000003e-11,1.17e-12,-2.16e-12,-2.407e-11,7.900000000000001e-13,100.0,0
0.02,0.28,0,-0.3,0.8,2.7760000000000003e-11,-1.1360000000000002e-11,-8.21e-12,-2.411e-11,4e-13,100.0,0
0.04,0.28,0,-0.3,0.8,2.406e-11,-1.172e-11,-1.025e-11,-2.4320000000000003e-11,-2.7e-13,100.0,0
0.06,0.28,0,-0.3,0.8,2.63e-11,-1.3800000000000002e-12,-1.4560000000000003e-11,-2.502e-11,-5.9e-13,100.0,0
0.08,0.28,0,-0.3,0.8,2.4920000000000003e-11,9.71e-12,-5.220000000000001e-12,-2.507e-11,-1.6300000000000001e-12,100.0,0
0.1,0.28,0,-0.3,0.8,3.04e-11,1.326e-11,-2.01e-12,-2.422e-11,-1.3000000000000001e-12,100.0,0
0.12,0.28,0,-0.3,0.8,4.0960000000000006e-11,1.817e-11,-1.109e-11,-2.3430000000000003e-11,-1.0100000000000001e-12,100.0,0
0.14,0.28,0,-0.3,0.8,9.793e-11,9.83e-12,-6.704000000000001e-11,-2.334e-11,-7.400000000000001e-13,100.0,0
0.16,0.28,0,-0.3,0.8,2.9244000000000003e-10,7.980000000000001e-12,-2.6743000000000003e-10,-2.353e-11,2.300000000000001e-13,100.0,0
0.18,0.28,0,-0.3,0.8,1.0098000000000002e-09,-9.700000000000001e-13,-9.8755e-10,-2.3390000000000003e-11,4.0000000000000006e-14,100.0,0
0.2,0.28,0,-0.3,0.8,3.8223e-09,-1.032e-11,-3.7288e-09,-2.3080000000000003e-11,6.400000000000001e-13,100.0,0
0.22,0.28,0,-0.3,0.8,1.3668199999999998e-08,-1.56e-11,-1.35862e-08,-2.316e-11,-3.600000000000001e-13,100.0,0
0.24,0.28,0,-0.3,0.8,4.502839999999999e-08,1.205e-11,-4.501259999999999e-08,-2.282e-11,8.500000000000002e-13,100.0,0
0.26,0.28,0,-0.3,0.8,1.4822e-07,1.269e-11,-1.4764e-07,-2.2570000000000003e-11,-8.500000000000002e-13,100.0,0
0.28,0.28,0,-0.3,0.8,4.5626e-07,-1.6200000000000004e-12,-4.5886e-07,-2.3410000000000003e-11,-2.2000000000000002e-13,100.0,0
0.3,0.28,0,-0.3,0.8,1.399e-06,6.640000000000001e-12,-1.3635000000000002e-06,-2.3480000000000003e-11,-1.1100000000000001e-12,100.0,0
0.32,0.28,0,-0.3,0.8,3.7947e-06,1.648e-11,-3.7651e-06,-2.2500000000000003e-11,-1.03e-12,100.0,0
0.34,0.28,0,-0.3,0.8,9.5554e-06,2.023e-11,-9.5386e-06,-2.2880000000000003e-11,-1.27e-12,100.0,0
0.36,0.28,0,-0.3,0.8,2.2436e-05,2.713e-11,-2.2344e-05,-2.124e-11,8.400000000000001e-13,100.0,0
0.38,0.28,0,-0.3,0.8,4.8644e-05,5.050000000000001e-12,-4.8794e-05,-2.067e-11,-7.3e-13,100.0,0
0.4,0.28,0,-0.3,0.8,9.8798e-05,2.447e-11,-9.872e-05,-2.1700000000000003e-11,-1.13e-12,100.0,0
0.42,0.28,0,-0.3,0.8,0.00018544,8.23e-12,-0.00018584,-2.192e-11,5.800000000000002e-13,100.0,0
0.44,0.28,0,-0.3,0.8,0.00032372,1.048e-11,-0.00032366,-2.072e-11,5e-14,100.0,0
0.46,0.28,0,-0.3,0.8,0.0005258,1.05e-11,-0.00052488,-2.005e-11,1.08e-12,100.0,0
0.48,0.28,0,-0.3,0.8,0.000801,-4.6900000000000004e-12,-0.00080052,-1.937e-11,1.18e-12,100.0,0
0.5,0.28,0,-0.3,0.8,0.0011526,1.6090000000000003e-11,-0.00115158,-2.005e-11,-3.900000000000001e-13,100.0,0
0.52,0.28,0,-0.3,0.8,0.0015836,3.705e-11,-0.0015802,-1.918e-11,-1.3300000000000002e-12,100.0,0
0.54,0.28,0,-0.3,0.8,0.002081,3.973e-11,-0.0020808,-1.87e-11,-1.09e-12,100.0,0
0.56,0.28,0,-0.3,0.8,0.0026462,3.594e-11,-0.0026452,-1.8930000000000003e-11,1.8000000000000004e-13,100.0,0
0.58,0.28,0,-0.3,0.8,0.003263,2.686e-11,-0.0032618,-1.737e-11,3.600000000000001e-13,100.0,0
0.6,0.28,0,-0.3,0.8,0.0039268,4.497e-11,-0.0039262,-1.7070000000000002e-11,-2.4000000000000004e-13,100.0,0
0.62,0.28,0,-0.3,0.8,0.004624,6.054e-11,-0.0046254,-1.584e-11,5e-14,100.0,0
0.64,0.28,0,-0.3,0.8,0.0053506,5.562e-11,-0.0053516,-1.443e-11,7.200000000000002e-13,100.0,0
0.66,0.28,0,-0.3,0.8,0.0060902,7.101000000000001e-11,-0.0060866,-1.4830000000000002e-11,2.1000000000000001e-13,100.0,0
0.68,0.28,0,-0.3,0.8,0.0068364,9.815e-11,-0.0068348,-1.48e-11,-1.09e-12,100.0,0
0.7,0.28,0,-0.3,0.8,0.0075764,1.2587e-10,-0.007574,-1.3790000000000002e-11,-1.22e-12,100.0,0
0.72,0.28,0,-0.3,0.8,0.0083046,1.2404000000000002e-10,-0.0083046,-1.302e-11,6.400000000000001e-13,100.0,0
0.74,0.28,0,-0.3,0.8,0.0090138,1.2194000000000002e-10,-0.009014,-1.191e-11,1.64e-12,100.0,0
0.76,0.28,0,-0.3,0.8,0.0096894,1.6263e-10,-0.009688,-1.147e-11,1.1000000000000001e-13,100.0,0
0.78,0.28,0,-0.3,0.8,0.0103298,2.0874e-10,-0.0103314,-1.091e-11,3.1000000000000004e-13,100.0,0
0.8,0.28,0,-0.3,0.8,0.0109314,2.4770000000000003e-10,-0.0109318,-1.1e-11,-8e-13,100.0,0
0.0,0.3,0,-0.3,0.8,3.311e-11,-4.150000000000001e-12,-6.4800000000000015e-12,-3.0540000000000005e-11,7.700000000000001e-13,100.0,0
0.02,0.3,0,-0.3,0.8,3.092e-11,-6.900000000000001e-12,-5.49e-12,-3.0640000000000004e-11,-1.3e-13,100.0,0
0.04,0.3,0,-0.3,0.8,2.9770000000000004e-11,-6.8200000000000004e-12,-6.790000000000001e-12,-3.02e-11,-3.2000000000000005e-13,100.0,0
0.06,0.3,0,-0.3,0.8,3.081e-11,-2.0200000000000007e-12,5.49e-12,-2.863e-11,2.5e-13,100.0,0
0.08,0.3,0,-0.3,0.8,3.012e-11,-9.800000000000001e-12,5.59e-12,-2.7890000000000003e-11,4.7e-13,100.0,0
0.1,0.3,0,-0.3,0.8,3.708e-11,-1.3180000000000002e-11,-4.07e-12,-2.8400000000000003e-11,1.02e-12,100.0,0
0.12,0.3,0,-0.3,0.8,4.938e-11,-2.0640000000000003e-11,-2.672e-11,-2.8200000000000003e-11,1.26e-12,100.0,0
0.14,0.3,0,-0.3,0.8,1.1425999999999999e-10,-1.548e-11,-9.568e-11,-2.885e-11,8.300000000000001e-13,100.0,0
0.16,0.3,0,-0.3,0.8,3.3268000000000003e-10,-1.5780000000000003e-11,-3.2119e-10,-2.823e-11,2.8e-13,100.0,0
0.18,0.3,0,-0.3,0.8,1.1752e-09,9.500000000000001e-12,-1.14157e-09,-2.7710000000000004e-11,6.1e-13,100.0,0
0.2,0.3,0,-0.3,0.8,4.1691e-09,5.150000000000001e-12,-4.1501e-09,-2.8050000000000003e-11,-8e-13,100.0,0
0.22,0.3,0,-0.3,0.8,1.5156799999999997e-08,1.8200000000000003e-12,-1.52102e-08,-2.731e-11,8.000000000000001e-14,100.0,0
0.24,0.3,0,-0.3,0.8,5.00838e-08,8.75e-12,-5.1227999999999994e-08,-2.69e-11,4.9e-13,100.0,0
0.26,0.3,0,-0.3,0.8,1.6392e-07,1.6960000000000002e-11,-1.629e-07,-2.783e-11,-8.600000000000001e-13,100.0,0
0.28,0.3,0,-0.3,0.8,5.2224e-07,-3.25e-12,-5.163999999999999e-07,-2.73e-11,3.5e-13,100.0,0
0.3,0.3,0,-0.3,0.8,1.5395000000000005e-06,-1.6710000000000003e-11,-1.5452000000000005e-06,-2.6980000000000003e-11,9.8e-13,100.0,0
0.32,0.3,0,-0.3,0.8,4.171100000000001e-06,-1.295e-11,-4.189300000000001e-06,-2.699e-11,8.800000000000002e-13,100.0,0
0.34,0.3,0,-0.3,0.8,1.05233e-05,2.6e-13,-1.0480100000000002e-05,-2.6870000000000003e-11,5e-14,100.0,0
0.36,0.3,0,-0.3,0.8,2.4558e-05,1.13e-11,-2.4414e-05,-2.5830000000000003e-11,1.12e-12,100.0,0
0.38,0.3,0,-0.3,0.8,5.2972e-05,-1.4400000000000001e-12,-5.3062e-05,-2.619e-11,2.0000000000000003e-14,100.0,0
0.4,0.3,0,-0.3,0.8,0.000106702,2.422e-11,-0.000106522,-2.67e-11,-1.27e-12,100.0,0
0.42,0.3,0,-0.3,0.8,0.00019886,2.376e-11,-0.00019798,-2.589e-11,1.3500000000000001e-12,100.0,0
0.44,0.3,0,-0.3,0.8,0.00034434,-1.019e-11,-0.00034384,-2.489e-11,8.800000000000002e-13,100.0,0
0.46,0.3,0,-0.3,0.8,0.00055494,1.47e-11,-0.00055338,-2.4430000000000003e-11,-3.800000000000001e-13,100.0,0
0.48,0.3,0,-0.3,0.8,0.00083928,2.591e-11,-0.00083926,-2.453e-11,-1.21e-12,100.0,0
0.5,0.3,0,-0.3,0.8,0.0012024,1.392e-11,-0.0012028,-2.413e-11,4.7e-13,100.0,0
0.52,0.3,0,-0.3,0.8,0.0016442,2.684e-11,-0.0016432,-2.338e-11,1.3e-13,100.0,0
0.54,0.3,0,-0.3,0.8,0.0021552,1.641e-11,-0.002154,-2.1460000000000003e-11,5.2e-13,100.0,0
0.56,0.3,0,-0.3,0.8,0.0027332,1.923e-11,-0.0027312,-2.1390000000000003e-11,1.5000000000000004e-13,100.0,0
0.58,0.3,0,-0.3,0.8,0.0033618,4.45e-11,-0.0033606,-2.141e-11,-7.3e-13,100.0,0
0.6,0.3,0,-0.3,0.8,0.0040428,6.191000000000001e-11,-0.004043,-2.008e-11,-1.4900000000000001e-12,100.0,0
0.62,0.3,0,-0.3,0.8,0.0047562,6.031000000000001e-11,-0.0047538,-1.994e-11,2.4000000000000004e-13,100.0,0
0.64,0.3,0,-0.3,0.8,0.0054964,4.7000000000000006e-11,-0.0054992,-1.828e-11,9.8e-13,100.0,0
0.66,0.3,0,-0.3,0.8,0.006261,6.930000000000001e-11,-0.0062592,-1.7870000000000002e-11,2.7e-13,100.0,0
0.68,0.3,0,-0.3,0.8,0.0070306,9.097e-11,-0.00703,-1.63e-11,1.4e-13,100.0,0
0.7,0.3,0,-0.3,0.8,0.0077964,1.0233e-10,-0.0077986,-1.602e-11,-4.2000000000000003e-13,100.0,0
0.72,0.3,0,-0.3,0.8,0.0085624,1.1935e-10,-0.008561,-1.499e-11,4.600000000000002e-13,100.0,0
0.74,0.3,0,-0.3,0.8,0.009307,1.4400000000000002e-10,-0.0093062,-1.6360000000000002e-11,-6.3e-13,100.0,0
0.76,0.3,0,-0.3,0.8,0.010031,1.8114e-10,-0.0100266,-1.442e-11,-9.4e-13,100.0,0
0.78,0.3,0,-0.3,0.8,0.0107158,1.926e-10,-0.0107152,-1.372e-11,4.500000000000001e-13,100.0,0
0.8,0.3,0,-0.3,0.8,0.0113654,2.0068000000000002e-10,-0.0113674,-1.19e-11,1.3500000000000001e-12,100.0,0
0.0,0.32,0,-0.3,0.8,3.6840000000000005e-11,-4.700000000000001e-12,-3.3e-12,-3.676e-11,-7.5e-13,100.0,0
0.02,0.32,0,-0.3,0.8,3.607e-11,1.291e-11,1.26e-12,-3.62e-11,-1.2800000000000002e-12,100.0,0
0.04,0.32,0,-0.3,0.8,3.872e-11,2.306e-11,5.9200000000000014e-12,-3.6770000000000006e-11,-1.5600000000000002e-12,100.0,0
0.06,0.32,0,-0.3,0.8,3.4610000000000004e-11,1.274e-11,1.4190000000000002e-11,-3.568e-11,-7.200000000000002e-13,100.0,0
0.08,0.32,0,-0.3,0.8,3.882e-11,1.031e-11,6.670000000000001e-12,-3.4870000000000005e-11,-8.000000000000001e-14,100.0,0
0.1,0.32,0,-0.3,0.8,4.175e-11,2.24e-12,1.59e-12,-3.4430000000000004e-11,3.600000000000001e-13,100.0,0
0.12,0.32,0,-0.3,0.8,6.307000000000001e-11,-4.200000000000001e-12,-2.773e-11,-3.4620000000000006e-11,6.3e-13,100.0,0
0.14,0.32,0,-0.3,0.8,1.2989e-10,1.12e-12,-9.259e-11,-3.492e-11,-1.6000000000000005e-13,100.0,0
0.16,0.32,0,-0.3,0.8,3.9518e-10,-8.000000000000001e-14,-3.5999e-10,-3.474e-11,-4.1e-13,100.0,0
0.18,0.32,0,-0.3,0.8,1.3576e-09,-8.94e-12,-1.2737e-09,-3.456e-11,-1.3300000000000002e-12,100.0,0
0.2,0.32,0,-0.3,0.8,4.7468e-09,1.5180000000000003e-11,-4.6765e-09,-3.376e-11,-4.7e-13,100.0,0
0.22,0.32,0,-0.3,0.8,1.7099e-08,1.6450000000000002e-11,-1.711e-08,-3.284e-11,1.7500000000000002e-12,100.0,0
0.24,0.32,0,-0.3,0.8,5.75746e-08,6.76e-12,-5.654239999999999e-08,-3.3090000000000005e-11,4.2000000000000003e-13,100.0,0
0.26,0.32,0,-0.3,0.8,1.8518e-07,-1.244e-11,-1.846e-07,-3.321e-11,6.500000000000002e-13,100.0,0
0.28,0.32,0,-0.3,0.8,5.7996e-07,-2.64e-12,-5.797999999999999e-07,-3.3190000000000004e-11,7.800000000000002e-13,100.0,0
0.3,0.32,0,-0.3,0.8,1.7055000000000002e-06,-6.030000000000001e-12,-1.6990000000000002e-06,-3.179e-11,7e-13,100.0,0
0.32,0.32,0,-0.3,0.8,4.6005e-06,-1.249e-11,-4.594600000000001e-06,-3.1480000000000004e-11,1.4700000000000002e-12,100.0,0
0.34,0.32,0,-0.3,0.8,1.15e-05,2.016e-11,-1.15243e-05,-3.175e-11,-1.31e-12,100.0,0
0.36,0.32,0,-0.3,0.8,2.6874e-05,2.746e-11,-2.678e-05,-3.147e-11,1.3500000000000001e-12,100.0,0
0.38,0.32,0,-0.3,0.8,5.804e-05,5.18e-12,-5.7668e-05,-3.121e-11,1.0000000000000002e-14,100.0,0
0.4,0.32,0,-0.3,0.8,0.000115,6.130000000000001e-12,-0.00011442,-3.139e-11,-1.9000000000000002e-13,100.0,0
0.42,0.32,0,-0.3,0.8,0.00021158,1.269e-11,-0.00021168,-3.153e-11,-1.6000000000000005e-13,100.0,0
0.44,0.32,0,-0.3,0.8,0.00036464,7e-14,-0.00036512,-2.9090000000000003e-11,7e-13,100.0,0
0.46,0.32,0,-0.3,0.8,0.0005837,-2.9600000000000007e-12,-0.00058352,-2.998e-11,8.300000000000001e-13,100.0,0
0.48,0.32,0,-0.3,0.8,0.00087994,1.03e-11,-0.00087978,-2.9230000000000005e-11,-5.300000000000002e-13,100.0,0
0.5,0.32,0,-0.3,0.8,0.0012526,9.05e-12,-0.0012528,-2.801e-11,1.13e-12,100.0,0
0.52,0.32,0,-0.3,0.8,0.0017054,4.760000000000001e-12,-0.001703,-2.766e-11,1.4400000000000001e-12,100.0,0
0.54,0.32,0,-0.3,0.8,0.0022276,1.25e-11,-0.0022274,-2.622e-11,3.7000000000000004e-13,100.0,0
0.56,0.32,0,-0.3,0.8,0.0028166,4.086e-11,-0.0028148,-2.5850000000000003e-11,-1.1900000000000002e-12,100.0,0
0.58,0.32,0,-0.3,0.8,0.0034592,4.615e-11,-0.0034596,-2.524e-11,-4.600000000000002e-13,100.0,0
0.6,0.32,0,-0.3,0.8,0.0041436,4.469e-11,-0.0041408,-2.3590000000000003e-11,-4.1e-13,100.0,0
0.62,0.32,0,-0.3,0.8,0.004871,5.913000000000001e-11,-0.0048708,-2.4700000000000003e-11,1.1000000000000001e-13,100.0,0
0.64,0.32,0,-0.3,0.8,0.005635,6.672e-11,-0.0056346,-2.175e-11,-4.800000000000001e-13,100.0,0
0.66,0.32,0,-0.3,0.8,0.006415,7.161000000000001e-11,-0.0064112,-2.089e-11,7.100000000000001e-13,100.0,0
0.68,0.32,0,-0.3,0.8,0.007204,6.365000000000001e-11,-0.0072054,-1.9730000000000003e-11,1.2400000000000002e-12,100.0,0
0.7,0.32,0,-0.3,0.8,0.0079972,9.747e-11,-0.0079958,-1.92e-11,-2.4000000000000004e-13,100.0,0
0.72,0.32,0,-0.3,0.8,0.0087888,1.3557e-10,-0.0087846,-1.888e-11,-9.100000000000002e-13,100.0,0
0.74,0.32,0,-0.3,0.8,0.0095664,1.4641e-10,-0.0095642,-1.783e-11,-6.1e-13,100.0,0
0.76,0.32,0,-0.3,0.8,0.010326,1.578e-10,-0.0103208,-1.735e-11,6.000000000000001e-14,100.0,0
0.78,0.32,0,-0.3,0.8,0.0110546,1.7460000000000002e-10,-0.0110518,-1.652e-11,9.9e-13,100.0,0
0.8,0.32,0,-0.3,0.8,0.01176,2.1966e-10,-0.011734,-1.624e-11,-4.0000000000000006e-14,100.0,0
0.0,0.34,0,-0.3,0.8,4.8e-11,-2.032e-11,5.780000000000001e-12,-4.322e-11,1.23e-12,100.0,0
0.02,0.34,0,-0.3,0.8,4.407e-11,-1.2570000000000002e-11,-3.6000000000000004e-12,-4.3500000000000005e-11,7.700000000000001e-13,100.0,0
0.04,0.34,0,-0.3,0.8,4.564e-11,-4.450000000000001e-12,-2.97e-12,-4.41e-11,4.3000000000000004e-13,100.0,0
0.06,0.34,0,-0.3,0.8,4.2230000000000006e-11,-2.7800000000000007e-12,2.3200000000000002e-12,-4.315e-11,-2.900000000000001e-13,100.0,0
0.08,0.34,0,-0.3,0.8,4.608e-11,1.127e-11,2.9e-12,-4.32e-11,-3.1000000000000004e-13,100.0,0
0.1,0.34,0,-0.3,0.8,4.8680000000000007e-11,6.430000000000001e-12,5.29e-12,-4.242e-11,-3.2000000000000005e-13,100.0,0
0.12,0.34,0,-0.3,0.8,7.114e-11,1.9200000000000003e-12,-1.7290000000000002e-11,-4.16e-11,5.800000000000002e-13,100.0,0
0.14,0.34,0,-0.3,0.8,1.4718e-10,-7.380000000000001e-12,-9.723e-11,-4.0660000000000005e-11,1.1500000000000001e-12,100.0,0
0.16,0.34,0,-0.3,0.8,4.3893000000000005e-10,-1.5580000000000003e-11,-4.0768e-10,-4.04e-11,8.300000000000001e-13,100.0,0
0.18,0.34,0,-0.3,0.8,1.5249e-09,-3.5e-13,-1.4919e-09,-4.094e-11,2.0000000000000003e-14,100.0,0
0.2,0.34,0,-0.3,0.8,5.3427e-09,-1.6200000000000004e-12,-5.2777e-09,-4.028e-11,-3.900000000000001e-13,100.0,0
